step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
45,PAYMENT,2444.74,C1845841437,62235.1,59790.36,M653258363,0.0,0.0,0,0
640,CASH_OUT,87698.36,C1218269262,87698.36,0.0,C559467589,237454.49,325152.85,1,0
226,TRANSFER,29174.8,C416195911,29174.8,0.0,C1244681423,0.0,0.0,1,0
79,CASH_OUT,353045.35,C1947418069,353045.35,0.0,C615914680,981978.74,1335024.09,1,0
656,TRANSFER,9468064.05,C554608123,9468064.05,0.0,C532377290,0.0,0.0,1,0
353,CASH_IN,230958.98,C37102368,231036.53,461995.51,C2121119225,1477731.08,1246772.1,0,0
611,TRANSFER,582725.12,C542772115,582725.12,0.0,C1024515079,0.0,0.0,1,0
430,CASH_OUT,2828068.73,C1776748909,2828068.73,0.0,C382300309,102766.8,2930835.53,1,0
617,TRANSFER,10000000.0,C794290057,42542664.27,32542664.27,C262998076,0.0,0.0,1,0
727,CASH_OUT,815384.83,C1882634733,815384.83,0.0,C1883460887,1620575.26,2435960.09,1,0
388,CASH_OUT,680224.41,C2094995286,680224.41,0.0,C1259079602,1058527.77,1738752.19,1,0
349,CASH_IN,255054.22,C339835622,9358818.61,9613872.83,C1929739477,3103151.8,2848097.58,0,0
478,CASH_OUT,2254718.25,C1472018335,2254718.25,0.0,C1247462330,123702.38,2378420.62,1,0
664,CASH_OUT,4651.43,C59743655,4651.43,0.0,C1943832045,4812422.91,4817074.35,1,0
298,CASH_OUT,283983.6,C2052480468,0.0,0.0,C957264225,1107849.12,1391832.72,0,0
420,TRANSFER,500905.62,C1104187360,500905.62,0.0,C822141064,0.0,0.0,1,0
251,PAYMENT,17908.12,C513361065,0.0,0.0,M976568880,0.0,0.0,0,0
592,TRANSFER,1798215.73,C1142182296,1798215.73,0.0,C864699609,0.0,0.0,1,0
259,CASH_OUT,22589.41,C855844761,138848.0,116258.59,C1495609422,0.0,22589.41,0,0
475,TRANSFER,20111.45,C644302607,20111.45,0.0,C457206167,0.0,0.0,1,0
461,TRANSFER,830991.53,C1642150548,830991.53,0.0,C1757788418,0.0,0.0,1,0
714,CASH_OUT,69724.85,C1102964425,69724.85,0.0,C1605514838,0.0,69724.85,1,0
190,TRANSFER,265747.73,C1027432342,265747.73,0.0,C211740170,0.0,0.0,1,0
88,TRANSFER,4022408.76,C743505070,4022408.76,0.0,C1234529860,0.0,0.0,1,0
298,TRANSFER,370360.58,C234312572,0.0,0.0,C1340224096,966778.9,1337139.48,0,0
98,CASH_OUT,1155819.58,C1889323500,1155819.58,0.0,C846511826,0.0,1155819.58,1,0
353,CASH_IN,59.38,C2003561695,4057737.62,4057797.0,C805215450,411463.5,411404.12,0,0
323,CASH_OUT,25761.04,C2061910313,25761.04,0.0,C1505894809,896426.99,922188.03,1,0
694,TRANSFER,6204.71,C2113148842,6204.71,0.0,C1485457980,0.0,0.0,1,0
501,CASH_OUT,534470.98,C1832180008,534470.98,0.0,C1558734299,741.07,535212.06,1,0
139,CASH_IN,145773.9,C474013643,11874158.18,12019932.08,C1669559054,415873.63,270099.73,0,0
304,CASH_IN,164233.11,C821369745,7288499.62,7452732.73,C156342565,225639.3,61406.18,0,0
651,CASH_OUT,130777.09,C1641644327,130777.09,0.0,C1447531864,0.0,130777.09,1,0
401,TRANSFER,30467.69,C791741339,30467.69,0.0,C1611561805,0.0,0.0,1,0
658,CASH_OUT,82535.57,C1271662433,82535.57,0.0,C4388262,0.0,82535.57,1,0
305,CASH_OUT,141610.34,C1747346258,0.0,0.0,C1091325879,153202.43,294812.76,0,0
443,CASH_OUT,43159.0,C1632294441,43159.0,0.0,C1959724635,0.0,43159.0,1,0
353,PAYMENT,24403.03,C29739379,0.0,0.0,M1788642537,0.0,0.0,0,0
494,CASH_OUT,7078157.11,C151517061,7078157.11,0.0,C51144678,6398391.47,13476548.58,1,0
38,TRANSFER,42921.8,C1444955302,0.0,0.0,C1897696136,150343.56,193265.36,0,0
440,CASH_OUT,10000000.0,C1507276112,10000000.0,0.0,C1441560807,633838.8,10633838.8,1,0
248,CASH_OUT,10000000.0,C494814442,10000000.0,0.0,C242619213,9522166.24,19522166.24,1,0
61,CASH_OUT,1735466.52,C319563760,1735466.52,0.0,C2133088178,0.0,1735466.52,1,0
96,PAYMENT,2612.47,C656647993,25045.0,22432.53,M810919125,0.0,0.0,0,0
223,CASH_OUT,2308798.26,C2091244147,2308798.26,0.0,C1649766027,771002.6,3079800.87,1,0
390,CASH_OUT,638693.49,C1168767749,638693.49,0.0,C557403398,328882.51,967576.0,1,0
374,TRANSFER,54725.54,C65923557,54725.54,0.0,C246666772,0.0,0.0,1,0
732,CASH_OUT,311832.17,C269908889,311832.17,0.0,C1665325568,0.0,311832.17,1,0
350,CASH_OUT,158917.97,C1877366773,0.0,0.0,C1348224603,11897653.62,12056571.58,0,0
140,CASH_IN,38389.94,C1763631146,2319282.53,2357672.47,C43108436,1740097.42,1701707.48,0,0
35,CASH_OUT,454511.73,C1482588472,454511.73,0.0,C1751888979,140892.24,595403.98,1,0
695,PAYMENT,8451.14,C543426883,158.0,0.0,M1463027008,0.0,0.0,0,0
371,CASH_OUT,80985.27,C928264041,9647.0,0.0,C2030746965,0.0,80985.27,0,0
650,CASH_OUT,1264551.38,C1956698065,1264551.38,0.0,C1464410535,0.0,1264551.38,1,0
394,CASH_OUT,76146.29,C626654551,0.0,0.0,C382167343,5800470.13,5876616.42,0,0
401,CASH_OUT,30467.69,C1055328635,30467.69,0.0,C1732514770,625616.25,656083.94,1,0
117,CASH_OUT,1761021.33,C1485024283,1761021.33,0.0,C1222847172,9967.28,1770988.61,1,0
355,CASH_IN,120904.42,C1719823825,175.0,121079.42,C560116269,338474.56,217570.14,0,0
408,CASH_IN,179181.61,C1294725631,23196979.92,23376161.53,C462298253,756040.91,576859.3,0,0
133,CASH_OUT,147960.01,C1092357357,0.0,0.0,C726864847,303705.75,451665.76,0,0
356,CASH_OUT,72605.53,C722232070,7014.0,0.0,C1899082602,1778693.62,1851299.15,0,0
259,CASH_OUT,137780.45,C806089116,0.0,0.0,C1976231151,1935887.8,2073668.25,0,0
94,CASH_IN,158860.91,C1655762502,13520.0,172380.91,C844229902,19606.06,0.0,0,0
533,TRANSFER,18042.11,C977625973,18042.11,0.0,C1844577837,0.0,0.0,1,0
442,CASH_OUT,9065.34,C1906628282,9065.34,0.0,C120759853,0.0,9065.34,1,0
260,CASH_OUT,60226.06,C1894714904,60226.06,0.0,C1090918715,103183.19,163409.25,1,0
376,CASH_OUT,3336.66,C572742154,117933.0,114596.34,C1759860561,123561.34,126898.01,0,0
492,PAYMENT,10196.8,C957692370,0.0,0.0,M206503325,0.0,0.0,0,0
507,CASH_OUT,781183.07,C1116414209,781183.07,0.0,C978336894,222966.53,1004149.6,1,0
336,CASH_OUT,15560.34,C1454695063,15560.34,0.0,C1691293574,1013358.63,1028918.97,1,0
305,CASH_OUT,456930.88,C763431178,456930.88,0.0,C1562779762,0.0,456930.88,1,0
9,CASH_OUT,74170.01,C336789420,95988.55,21818.54,C1818730877,0.0,9261.49,0,0
353,CASH_IN,185357.3,C128618241,123136.0,308493.3,C255034364,2970375.04,2785017.74,0,0
667,TRANSFER,429257.45,C684872435,429257.45,0.0,C227709254,0.0,0.0,1,0
617,CASH_OUT,10000000.0,C841821564,10000000.0,0.0,C769108247,0.0,10000000.0,1,0
208,CASH_OUT,19611.11,C391325147,0.0,0.0,C1075795069,10169269.98,10620180.9,0,0
189,CASH_OUT,121579.98,C155517114,121579.98,0.0,C1160105017,0.0,121579.98,1,0
456,CASH_OUT,585396.14,C1275728264,585396.14,0.0,C62774884,1984527.66,2569923.8,1,0
453,TRANSFER,2600970.32,C897190163,2600970.32,0.0,C2117423610,0.0,0.0,1,0
138,CASH_OUT,303432.45,C255761581,303432.45,0.0,C389495831,0.0,522695.73,1,0
365,TRANSFER,155799.82,C673298372,155799.82,0.0,C1666814997,0.0,0.0,1,0
94,TRANSFER,2169679.91,C358188091,2169679.91,0.0,C329029721,0.0,0.0,1,0
248,CASH_OUT,65761.13,C845507735,65761.13,0.0,C1288737458,197135.39,262896.52,1,0
331,CASH_IN,127485.59,C752660546,7943031.28,8070516.86,C1528835144,605543.06,478057.47,0,0
263,TRANSFER,297465.74,C777990468,297465.74,0.0,C1409823757,0.0,0.0,1,0
223,CASH_OUT,468446.77,C1527065781,468446.77,0.0,C1620993935,0.0,468446.77,1,0
540,CASH_OUT,342970.95,C1947443919,342970.95,0.0,C1241262856,660948.23,1003919.18,1,0
209,TRANSFER,33479.3,C1396721026,9301.0,0.0,C2008602884,1281642.43,1315121.73,0,0
283,CASH_OUT,1856.33,C1976725455,541.0,0.0,C2097498889,223308.31,225164.64,0,0
138,CASH_IN,301841.7,C524658765,9337263.18,9639104.88,C373519132,2956345.65,2654503.94,0,0
648,CASH_OUT,1005346.72,C845487324,1005346.72,0.0,C1150675695,227.11,1005573.83,1,0
328,PAYMENT,31116.03,C823539502,0.0,0.0,M1945819783,0.0,0.0,0,0
62,TRANSFER,401529.35,C330207825,401529.35,0.0,C1825454306,0.0,0.0,1,0
690,TRANSFER,3887853.15,C804681656,3887853.15,0.0,C753327300,0.0,0.0,1,0
686,TRANSFER,134227.05,C1013220847,134227.05,0.0,C1135493559,0.0,0.0,1,0
36,TRANSFER,103056.0,C383698470,103056.0,0.0,C761769299,0.0,0.0,1,0
44,CASH_IN,170437.63,C611600585,8599187.97,8769625.6,C1577097963,310759.44,140321.81,0,0
20,PAYMENT,16052.06,C1276503804,78612.34,62560.29,M1076060172,0.0,0.0,0,0
517,TRANSFER,699183.61,C735610108,699183.61,0.0,C1408037662,0.0,0.0,1,0
696,CASH_OUT,343972.5,C318150552,343972.5,0.0,C1956659443,0.0,343972.5,1,0
68,CASH_OUT,13890.42,C1020850249,13890.42,0.0,C381876590,0.0,13890.42,1,0
287,TRANSFER,7109453.78,C1425726290,7109453.78,0.0,C1670108631,0.0,0.0,1,0
357,CASH_OUT,790332.43,C393707500,790332.43,0.0,C730262166,2384548.88,3174881.31,1,0
188,PAYMENT,3438.17,C96735237,141.0,0.0,M1533363937,0.0,0.0,0,0
705,CASH_OUT,104637.53,C9750317,282.0,0.0,C777948627,413410.58,518048.12,0,0
37,TRANSFER,1842.0,C1032918138,1842.0,0.0,C34257403,0.0,0.0,1,0
34,PAYMENT,11414.03,C1215546556,0.0,0.0,M1496574331,0.0,0.0,0,0
351,CASH_IN,385465.4,C525476949,3074206.11,3459671.51,C582874304,2189020.09,1803554.69,0,0
7,PAYMENT,1286.25,C602444499,0.0,0.0,M1025589260,0.0,0.0,0,0
612,CASH_OUT,11155.45,C1770361115,11155.45,0.0,C526028117,1208791.84,1219947.29,1,0
373,CASH_OUT,234603.8,C622508616,0.0,0.0,C616749524,1298395.21,1532999.01,0,0
375,CASH_OUT,220990.51,C1800712625,0.0,0.0,C239177104,1260008.73,1480999.24,0,0
181,CASH_OUT,351650.85,C537082261,4987.0,0.0,C1865806669,296504.28,648155.13,0,0
8,CASH_OUT,65854.43,C1929038224,61269.28,0.0,C680034596,0.0,65854.43,0,0
184,CASH_OUT,73486.8,C1886191658,73486.8,0.0,C301912677,476795.97,550282.76,1,0
183,PAYMENT,5341.07,C941623064,0.0,0.0,M1098230734,0.0,0.0,0,0
377,CASH_OUT,462227.45,C843572702,28064.0,0.0,C73372863,1668471.78,2130699.23,0,0
141,PAYMENT,13130.59,C366594955,388056.04,374925.44,M1087120264,0.0,0.0,0,0
33,TRANSFER,224327.85,C1089408496,20936.0,0.0,C1389447673,157418.47,381746.32,0,0
297,TRANSFER,57466.42,C327529413,57466.42,0.0,C1312651725,0.0,0.0,1,0
515,CASH_OUT,124465.49,C293831245,124465.49,0.0,C100500839,0.0,124465.49,1,0
367,TRANSFER,902483.91,C757385548,902483.91,0.0,C150262836,0.0,0.0,1,0
16,TRANSFER,312165.54,C1913992561,0.0,0.0,C799260204,359209.74,671375.28,0,0
392,CASH_OUT,92001.22,C448834198,92001.22,0.0,C332333924,329180.16,421181.38,1,0
701,TRANSFER,74581.07,C841535427,74581.07,0.0,C1628153778,0.0,0.0,1,0
89,TRANSFER,766631.82,C112075481,766631.82,0.0,C1906745138,0.0,0.0,1,0
351,TRANSFER,9772559.35,C417981063,9772559.35,0.0,C1176673721,0.0,0.0,1,0
20,CASH_OUT,133160.05,C1121575049,42221.0,0.0,C1328551841,242364.5,375524.56,0,0
498,CASH_OUT,95064.86,C1633870313,95064.86,0.0,C623604516,261235.49,356300.35,1,0
726,CASH_OUT,1539474.57,C929950007,1539474.57,0.0,C1800726477,137245.4,1676719.97,1,0
484,TRANSFER,67692.41,C1373191789,67692.41,0.0,C542398643,0.0,0.0,1,0
516,CASH_OUT,848134.57,C2033187907,848134.57,0.0,C1230670919,211206.33,1059340.9,1,0
227,TRANSFER,281050.02,C407719311,3617.0,0.0,C519359110,156152.43,437202.45,0,0
242,CASH_OUT,428174.7,C992121519,428174.7,0.0,C1759643830,63746.81,491921.52,1,0
450,CASH_OUT,9228514.1,C616477106,9228514.1,0.0,C1405637035,1088377.41,10316891.51,1,0
359,CASH_OUT,122639.34,C2124143230,122639.34,0.0,C1974637471,979453.17,1102092.51,1,0
14,CASH_OUT,434983.18,C85586553,1379.0,0.0,C968449637,0.0,1554553.1,0,0
215,TRANSFER,45053.05,C1832009183,45053.05,0.0,C1888133010,0.0,0.0,1,0
208,TRANSFER,157666.37,C2141418550,15842.0,0.0,C1234529860,495734.97,728394.89,0,0
619,TRANSFER,418971.0,C857807998,418971.0,0.0,C1174958725,0.0,0.0,1,0
210,PAYMENT,28232.16,C1448364704,0.0,0.0,M1135066361,0.0,0.0,0,0
149,CASH_OUT,2860852.43,C1729277361,2860852.43,0.0,C180584877,83784.78,2944637.21,1,0
70,CASH_OUT,266766.78,C862440440,266766.78,0.0,C167070759,0.0,266766.78,1,0
284,PAYMENT,18122.08,C1009641703,60365.0,42242.92,M176576114,0.0,0.0,0,0
570,TRANSFER,2925859.58,C382312588,2925859.58,0.0,C114627668,0.0,0.0,1,0
307,CASH_OUT,117993.71,C2110450363,0.0,0.0,C942895538,1302466.09,1420459.8,0,0
137,CASH_IN,305671.23,C1798258216,22513098.91,22818770.14,C1783867954,633544.67,327873.44,0,0
403,CASH_OUT,105460.51,C1762249789,11678.0,0.0,C564379806,0.0,105460.51,0,0
529,CASH_OUT,1773151.32,C1093594459,1773151.32,0.0,C50284383,775203.68,2548354.99,1,0
565,CASH_IN,154083.98,C1993067754,30188.0,184271.98,C870770731,702014.33,547930.35,0,0
250,TRANSFER,1343002.08,C1100582606,1343002.08,1343002.08,C1147517658,0.0,0.0,1,1
19,CASH_OUT,49264.19,C123873192,0.0,0.0,C749824466,1001809.25,1051073.44,0,0
410,TRANSFER,124202.04,C1578453686,124202.04,0.0,C1733479449,0.0,0.0,1,0
20,PAYMENT,6224.56,C761582956,0.0,0.0,M113580816,0.0,0.0,0,0
211,CASH_OUT,283089.87,C784980766,39856.0,0.0,C1324986539,0.0,283089.87,0,0
332,PAYMENT,8443.43,C751630337,31452.0,23008.57,M9895704,0.0,0.0,0,0
163,PAYMENT,13742.14,C1647459171,0.0,0.0,M2119884808,0.0,0.0,0,0
221,TRANSFER,684174.46,C767035250,684174.46,0.0,C870958103,0.0,0.0,1,0
358,CASH_OUT,35334.52,C1868784159,292982.47,257647.96,C1346090632,342106.39,377440.91,0,0
625,TRANSFER,1040303.44,C1802530107,1040303.44,0.0,C84195630,0.0,0.0,1,0
671,CASH_OUT,188731.21,C1456949196,188731.21,0.0,C1275666742,591154.11,779885.32,1,0
186,CASH_IN,201651.82,C970210375,2065538.78,2267190.61,C2108478769,341215.34,139563.52,0,0
251,TRANSFER,2693520.61,C2141912199,2693520.61,0.0,C598875397,0.0,0.0,1,0
211,CASH_OUT,29610.68,C468897477,20583.0,0.0,C1192252730,0.0,29610.68,0,0
359,CASH_IN,6663.16,C2024947469,5852591.28,5859254.44,C629705921,1213145.03,1206481.87,0,0
605,TRANSFER,2011285.35,C11988213,2011285.35,0.0,C952860691,0.0,0.0,1,0
529,TRANSFER,1679154.56,C1973530723,1679154.56,0.0,C689231463,0.0,0.0,1,0
692,CASH_IN,107597.44,C573186415,5342060.14,5449657.58,C368345350,128429.89,20832.45,0,0
399,CASH_OUT,77710.4,C690969509,77710.4,0.0,C1523557746,11181435.26,11259145.67,1,0
41,CASH_IN,98659.82,C678661104,66983.0,165642.82,C1338951804,595552.05,496892.23,0,0
673,TRANSFER,145067.24,C779070878,145067.24,0.0,C286939302,0.0,0.0,1,0
331,CASH_OUT,281889.05,C1827546958,11001.0,0.0,C620679010,205234.24,487123.29,0,0
284,CASH_IN,59419.9,C208351607,11451.0,70870.9,C1670944629,225273.35,165853.46,0,0
131,CASH_IN,168714.48,C742658299,932481.64,1101196.13,C995843132,2073.0,227574.43,0,0
586,CASH_OUT,10000000.0,C701712936,10000000.0,0.0,C704752055,0.0,10000000.0,1,0
220,TRANSFER,285376.6,C819453413,285376.6,0.0,C1547058587,0.0,0.0,1,0
601,TRANSFER,1054244.29,C1474454143,1054244.29,0.0,C2096107271,0.0,0.0,1,0
19,PAYMENT,1553.33,C735555212,191037.0,189483.67,M2064730629,0.0,0.0,0,0
408,PAYMENT,47690.65,C1837574851,48078.6,387.95,M1104070644,0.0,0.0,0,0
211,CASH_OUT,225915.92,C2094547970,0.0,0.0,C1458614442,1321294.24,1547210.16,0,0
158,CASH_OUT,47306.24,C770795182,0.0,0.0,C642673340,853645.5,900951.74,0,0
231,CASH_OUT,140675.27,C1291690717,21175.0,0.0,C2036112780,0.0,140675.27,0,0
379,CASH_IN,157522.61,C1382318132,100204.0,257726.61,C1081869260,187675.78,30153.16,0,0
231,CASH_IN,26964.53,C1219822907,21026924.0,21053888.53,C1725539340,1617394.04,1590429.51,0,0
188,CASH_OUT,5777706.65,C1812401668,5777706.65,0.0,C1367015586,0.0,5777706.65,1,0
259,CASH_OUT,117124.15,C796120441,107892.0,0.0,C1457723842,0.0,117124.15,0,0
349,DEBIT,3919.98,C2052894553,115.0,0.0,C1064567159,1856168.89,1860088.88,0,0
463,CASH_OUT,1168274.14,C383746092,1168274.14,0.0,C794646915,0.0,1168274.14,1,0
321,PAYMENT,4721.09,C1168331853,89869.0,85147.91,M160711421,0.0,0.0,0,0
237,CASH_IN,129181.17,C96445373,311533.0,440714.17,C47318236,0.0,0.0,0,0
143,PAYMENT,2652.19,C1943318387,11110.0,8457.81,M67984231,0.0,0.0,0,0
242,CASH_OUT,509985.31,C1144385106,509985.31,0.0,C2013070624,0.0,509985.31,1,0
657,TRANSFER,41428.9,C1550289532,41428.9,0.0,C1640654311,0.0,0.0,1,0
133,CASH_OUT,238472.65,C1347053183,95279.0,0.0,C2097594497,237335.79,506922.4,0,0
311,CASH_OUT,6558087.93,C89412579,6558087.93,0.0,C733817123,0.0,6558087.93,1,0
149,CASH_OUT,861406.83,C244418902,861406.83,0.0,C1872196255,8283871.29,9145278.12,1,0
383,TRANSFER,4104942.7,C827588953,4104942.7,0.0,C878693982,0.0,0.0,1,0
278,TRANSFER,240580.4,C338881900,240580.4,0.0,C738144053,0.0,0.0,1,0
736,CASH_OUT,172915.56,C962323728,172915.56,0.0,C1193568854,7674508.7,7847424.27,1,0
130,PAYMENT,9581.12,C2014492204,0.0,0.0,M1913831677,0.0,0.0,0,0
636,CASH_OUT,1455839.54,C487085645,1455839.54,0.0,C576388440,149698.53,1605538.07,1,0
180,PAYMENT,7423.69,C1373229270,0.0,0.0,M1372141911,0.0,0.0,0,0
49,TRANSFER,1021129.67,C1545338291,1021129.67,0.0,C372035143,0.0,0.0,1,0
379,CASH_IN,138778.02,C712234050,30578.0,169356.02,C803989411,819780.78,681002.77,0,0
251,PAYMENT,7001.02,C1445118421,0.0,0.0,M1911085815,0.0,0.0,0,0
364,CASH_OUT,3116889.41,C1369312276,3116889.41,0.0,C584026670,226218.51,3343107.92,1,0
143,PAYMENT,1782.27,C1099287104,0.0,0.0,M1373101127,0.0,0.0,0,0
295,TRANSFER,162756.9,C1722305169,162756.9,0.0,C782178061,0.0,0.0,1,0
590,PAYMENT,3381.63,C1651522008,157.0,0.0,M1208820479,0.0,0.0,0,0
671,CASH_OUT,61505.06,C1939346378,61505.06,0.0,C551669162,287479.07,348984.13,1,0
129,PAYMENT,1229.81,C1680882658,0.0,0.0,M963770650,0.0,0.0,0,0
326,CASH_OUT,478078.24,C939398813,478078.24,0.0,C274347857,0.0,478078.24,1,0
47,TRANSFER,156011.24,C1496997212,156011.24,0.0,C1588957214,0.0,0.0,1,0
467,TRANSFER,636942.02,C747042147,636942.02,0.0,C310235538,0.0,0.0,1,0
708,TRANSFER,1735525.5,C944432695,1735525.5,0.0,C1069174246,0.0,0.0,1,0
227,CASH_OUT,426155.65,C794506783,117245.0,0.0,C679986160,122797.16,548952.81,0,0
375,TRANSFER,4739384.58,C1521176313,167992.93,0.0,C908776502,5687116.92,10426501.5,0,0
44,CASH_OUT,1649818.97,C2052172437,1649818.97,0.0,C1401780750,560704.68,2210523.64,1,0
41,CASH_OUT,20323.37,C406203274,227983.0,207659.63,C1135710936,232851.36,253174.73,0,0
90,CASH_OUT,266746.42,C1311443000,266746.42,0.0,C1414013313,4433931.77,4700678.19,1,0
148,TRANSFER,677563.22,C380436221,677563.22,0.0,C390478316,0.0,0.0,1,0
129,CASH_OUT,123428.39,C581875800,0.0,0.0,C78011042,2231735.47,2355163.85,0,0
171,CASH_OUT,6501296.36,C1026263737,6501296.36,0.0,C45760834,0.0,6501296.36,1,0
35,CASH_OUT,185908.83,C1547060052,0.0,0.0,C1269381753,287914.28,473823.11,0,0
96,TRANSFER,8267760.5,C997276166,8267760.5,0.0,C1246358574,0.0,0.0,1,0
250,CASH_OUT,10000000.0,C1321526330,10000000.0,0.0,C120368346,1640761.93,11640761.93,1,0
536,TRANSFER,844213.81,C219417445,844213.81,0.0,C391747525,0.0,0.0,1,0
286,PAYMENT,8627.51,C1689564561,22895.0,14267.49,M480404271,0.0,0.0,0,0
233,CASH_IN,288605.53,C1166783205,639.0,289244.53,C727187964,0.0,0.0,0,0
164,CASH_OUT,191842.25,C594641249,388.0,0.0,C246871462,1113082.03,1304924.28,0,0
40,PAYMENT,4741.71,C1384937414,0.0,0.0,M2103046615,0.0,0.0,0,0
404,PAYMENT,26547.03,C1927366467,0.0,0.0,M1255602157,0.0,0.0,0,0
462,TRANSFER,46190.9,C2067653411,46190.9,0.0,C1402116137,0.0,0.0,1,0
356,TRANSFER,6445212.45,C2111568545,0.0,0.0,C929455098,28236302.31,34681514.76,0,0
163,PAYMENT,2940.73,C896540024,149185.0,146244.27,M83964390,0.0,0.0,0,0
69,TRANSFER,19776.71,C1567288795,19776.71,0.0,C1978402788,0.0,0.0,1,0
182,PAYMENT,10180.95,C295668807,5595.08,0.0,M696647616,0.0,0.0,0,0
421,CASH_OUT,207021.45,C694763247,207021.45,0.0,C1770009220,0.0,207021.45,1,0
400,CASH_OUT,93158.05,C1516830882,0.0,0.0,C1562413156,107542.81,200700.86,0,0
398,PAYMENT,29021.38,C806738686,133838.0,104816.62,M1058862550,0.0,0.0,0,0
205,CASH_OUT,560549.85,C619436233,0.0,0.0,C597008764,755340.5,1315890.35,0,0
55,CASH_OUT,854550.85,C1410522707,854550.85,0.0,C880907246,186808.48,1041359.33,1,0
400,TRANSFER,51113.0,C109032105,51113.0,0.0,C1072918822,0.0,0.0,1,0
129,CASH_OUT,395918.96,C1023343524,19258.0,0.0,C1564382465,41476.0,628107.45,0,0
616,TRANSFER,1265656.44,C782995006,1265656.44,0.0,C1783458447,0.0,0.0,1,0
726,TRANSFER,2216437.25,C407411386,2216437.25,0.0,C2112724407,0.0,0.0,1,0
642,TRANSFER,330665.02,C858235429,330665.02,0.0,C1542396636,0.0,0.0,1,0
632,CASH_OUT,407347.84,C1732833995,407347.84,0.0,C80156835,3247566.78,3654914.62,1,0
331,CASH_IN,355530.86,C1142364879,20841.0,376371.86,C1101658435,166308.6,0.0,0,0
371,CASH_OUT,174324.94,C1392000851,174324.94,0.0,C1530402774,226694.63,401019.57,1,0
257,CASH_OUT,132787.63,C1348202579,0.0,0.0,C1850005211,1483017.37,1615805.0,0,0
638,TRANSFER,345116.0,C1604322396,345116.0,0.0,C1515434916,0.0,0.0,1,0
41,PAYMENT,7395.79,C1770506043,0.0,0.0,M506362036,0.0,0.0,0,0
72,TRANSFER,2947783.87,C1641673590,2947783.87,0.0,C227659861,0.0,0.0,1,0
434,TRANSFER,4152987.1,C1273725199,4152987.1,0.0,C357948041,0.0,0.0,1,0
476,TRANSFER,468599.79,C1023402674,468599.79,0.0,C1914393339,0.0,0.0,1,0
465,CASH_OUT,1760061.57,C1907027988,1760061.57,0.0,C1368065448,142305.44,1902367.02,1,0
1,TRANSFER,20128.0,C137533655,20128.0,0.0,C1848415041,0.0,0.0,1,0
271,TRANSFER,64319.46,C444350674,64319.46,0.0,C915237822,0.0,0.0,1,0
512,TRANSFER,8991625.83,C1466563113,8991625.83,0.0,C1693955122,0.0,0.0,1,0
276,CASH_OUT,2246118.53,C1825605932,2246118.53,0.0,C822066250,0.0,2246118.53,1,0
297,CASH_OUT,186037.01,C542294579,0.0,0.0,C499970951,1201048.7,1387085.71,0,0
132,PAYMENT,28951.46,C421299190,0.0,0.0,M1617721454,0.0,0.0,0,0
162,PAYMENT,1400.61,C483102082,0.0,0.0,M926597824,0.0,0.0,0,0
222,TRANSFER,35759.12,C1139136882,35759.12,0.0,C1587529790,0.0,0.0,1,0
180,CASH_IN,307827.99,C1275770361,2351593.01,2659421.0,C20201542,715290.31,407462.31,0,0
257,CASH_IN,36702.31,C718047015,6539614.63,6576316.94,C647411580,510459.75,473757.44,0,0
345,CASH_OUT,166271.16,C656954866,166271.16,0.0,C1289924528,971534.25,1137805.42,1,0
182,PAYMENT,6276.43,C984252705,0.0,0.0,M1530474343,0.0,0.0,0,0
424,TRANSFER,1346264.61,C1816888178,1346264.61,0.0,C462103796,0.0,0.0,1,0
156,CASH_OUT,173280.39,C662574300,0.0,0.0,C1557307067,324241.05,497521.44,0,0
19,PAYMENT,13248.51,C554640889,1053.0,0.0,M8035411,0.0,0.0,0,0
683,TRANSFER,6545346.16,C2078436803,6545346.16,0.0,C653053938,0.0,0.0,1,0
37,CASH_OUT,10476.22,C87978800,0.0,0.0,C2078829680,152188.74,162664.96,0,0
583,TRANSFER,1764389.11,C108276530,1764389.11,0.0,C28074896,0.0,0.0,1,0
569,TRANSFER,22117.99,C862057815,22117.99,0.0,C1962362775,0.0,0.0,1,0
96,TRANSFER,10000000.0,C2037845109,18267760.5,8267760.5,C666339947,0.0,0.0,1,0
14,TRANSFER,631965.75,C887415020,0.0,0.0,C1953465632,1713601.67,2440845.75,0,0
48,TRANSFER,147267.01,C1261933788,147267.01,0.0,C1058127621,0.0,0.0,1,0
337,TRANSFER,88748.63,C1144789769,88748.63,0.0,C655242288,0.0,0.0,1,0
372,TRANSFER,615355.52,C543063269,0.0,0.0,C1055185914,681124.42,1296479.94,0,0
372,CASH_OUT,299172.82,C744892229,299172.82,0.0,C348424579,45633.0,269864.44,1,0
70,CASH_OUT,1036789.41,C32861099,1036789.41,0.0,C1594778194,523315.63,1560105.04,1,0
350,TRANSFER,330680.47,C494260564,53872.0,0.0,C1797727908,366236.31,696916.77,0,0
207,CASH_IN,193599.58,C660025440,2239.0,195838.58,C541484789,7535684.23,7342084.65,0,0
533,TRANSFER,495977.84,C1851117784,495977.84,0.0,C705045817,0.0,0.0,1,0
289,PAYMENT,17118.1,C474974398,114416.69,97298.59,M1017731791,0.0,0.0,0,0
